20241031_024500_2048_HMIIF, G24, deg(lat/lon)=(14.97, -14.76), deg(carr)=157.48, mu=0.951, area_px={'umbra': 0, 'penumbra': 3, 'total': 3}, area_MSH={'umbra': 0.0, 'penumbra': 0.5476487899345349, 'total': 0.5476487899345349}, mean_bright={'umbra': 0.0, 'penumbra': 163.66666666666666, 'quiet': 192.6153846153846}, sum_bright={'umbra': 0.0, 'penumbra': 491.0, 'quiet': 5008.0}, tilt_deg=44.93661981633613
20241031_024500_2048_HMIIF, G30, deg(lat/lon)=(11.95, 20.17), deg(carr)=192.41, mu=0.931, area_px={'umbra': 0, 'penumbra': 5, 'total': 5}, area_MSH={'umbra': 0.0, 'penumbra': 0.932479722995554, 'total': 0.932479722995554}, mean_bright={'umbra': 0.0, 'penumbra': 159.6, 'quiet': 191.2622950819672}, sum_bright={'umbra': 0.0, 'penumbra': 798.0, 'quiet': 11667.0}, tilt_deg=-6.656730251489013
20241031_024500_2048_HMIIF, G36, deg(lat/lon)=(3.94, -8.13), deg(carr)=164.11, mu=0.990, area_px={'umbra': 0, 'penumbra': 3, 'total': 3}, area_MSH={'umbra': 0.0, 'penumbra': 0.5261408597631239, 'total': 0.5261408597631239}, mean_bright={'umbra': 0.0, 'penumbra': 159.66666666666666, 'quiet': 193.34782608695653}, sum_bright={'umbra': 0.0, 'penumbra': 479.0, 'quiet': 4447.0}, tilt_deg=15.437490495923072
20241031_024500_2048_HMIIF, G39, deg(lat/lon)=(-4.30, 36.25), deg(carr)=208.49, mu=0.794, area_px={'umbra': 272, 'penumbra': 802, 'total': 1074}, area_MSH={'umbra': 59.46790579059788, 'penumbra': 175.3428692796305, 'total': 234.8107750702284}, mean_bright={'umbra': 84.06985294117646, 'penumbra': 155.74563591022445, 'quiet': 187.8}, sum_bright={'umbra': 22867.0, 'penumbra': 124908.0, 'quiet': 204702.0}, tilt_deg=22.331350045424273
20241031_024500_2048_HMIIF, G43, deg(lat/lon)=(-7.32, 32.25), deg(carr)=204.49, mu=0.825, area_px={'umbra': 162, 'penumbra': 383, 'total': 545}, area_MSH={'umbra': 34.09886762934576, 'penumbra': 80.61645865456437, 'total': 114.71532628391014}, mean_bright={'umbra': 109.14814814814815, 'penumbra': 154.62402088772845, 'quiet': 191.98231132075472}, sum_bright={'umbra': 17682.0, 'penumbra': 59221.0, 'quiet': 162801.0}, tilt_deg=-40.3373571069348
20241031_024500_2048_HMIIF, G48, deg(lat/lon)=(-9.20, -72.25), deg(carr)=99.99, mu=0.284, area_px={'umbra': 2, 'penumbra': 9, 'total': 11}, area_MSH={'umbra': 1.223041051776577, 'penumbra': 5.503684732994597, 'total': 6.726725784771174}, mean_bright={'umbra': 134.5, 'penumbra': 150.77777777777777, 'quiet': 203.13333333333333}, sum_bright={'umbra': 269.0, 'penumbra': 1357.0, 'quiet': 9141.0}, tilt_deg=-74.76241276892775
20241031_024500_2048_HMIIF, G53, deg(lat/lon)=(-7.12, 10.04), deg(carr)=182.28, mu=0.964, area_px={'umbra': 0, 'penumbra': 3, 'total': 3}, area_MSH={'umbra': 0.0, 'penumbra': 0.5401850632893423, 'total': 0.5401850632893423}, mean_bright={'umbra': 0.0, 'penumbra': 159.0, 'quiet': 194.91304347826087}, sum_bright={'umbra': 0.0, 'penumbra': 477.0, 'quiet': 4483.0}, tilt_deg=15.437490495923072
20241031_024500_2048_HMIIF, G56, deg(lat/lon)=(-11.27, 47.16), deg(carr)=219.40, mu=0.647, area_px={'umbra': 194, 'penumbra': 515, 'total': 709}, area_MSH={'umbra': 52.064775876878784, 'penumbra': 138.21319369377613, 'total': 190.27796957065493}, mean_bright={'umbra': 49.2680412371134, 'penumbra': 154.3766990291262, 'quiet': 185.33224755700326}, sum_bright={'umbra': 9558.0, 'penumbra': 79504.0, 'quiet': 56897.0}, tilt_deg=64.32347823910406
20241031_024500_2048_HMIIF, G58, deg(lat/lon)=(-10.04, 41.36), deg(carr)=213.60, mu=0.721, area_px={'umbra': 0, 'penumbra': 3, 'total': 3}, area_MSH={'umbra': 0.0, 'penumbra': 0.7223782692275462, 'total': 0.7223782692275462}, mean_bright={'umbra': 0.0, 'penumbra': 153.66666666666666, 'quiet': 194.4}, sum_bright={'umbra': 0.0, 'penumbra': 461.0, 'quiet': 7776.0}, tilt_deg=-39.703715570537014
20241031_024500_2048_HMIIF, G61, deg(lat/lon)=(-10.84, 30.08), deg(carr)=202.32, mu=0.831, area_px={'umbra': 0, 'penumbra': 3, 'total': 3}, area_MSH={'umbra': 0.0, 'penumbra': 0.6265796403872901, 'total': 0.6265796403872901}, mean_bright={'umbra': 0.0, 'penumbra': 164.0, 'quiet': 193.02777777777777}, sum_bright={'umbra': 0.0, 'penumbra': 492.0, 'quiet': 6949.0}, tilt_deg=75.22791013596031
20241031_024500_2048_HMIIF, G62, deg(lat/lon)=(-10.49, 5.27), deg(carr)=177.51, mu=0.962, area_px={'umbra': 85, 'penumbra': 137, 'total': 222}, area_MSH={'umbra': 15.344629748500703, 'penumbra': 24.731932653465837, 'total': 40.076562401966534}, mean_bright={'umbra': 60.423529411764704, 'penumbra': 155.35766423357666, 'quiet': 190.43870967741935}, sum_bright={'umbra': 5136.0, 'penumbra': 21284.0, 'quiet': 29518.0}, tilt_deg=16.38914555122159
20241031_024500_2048_HMIIF, G64, deg(lat/lon)=(-13.97, -70.32), deg(carr)=101.92, mu=0.303, area_px={'umbra': 0, 'penumbra': 4, 'total': 4}, area_MSH={'umbra': 0.0, 'penumbra': 2.289731510304146, 'total': 2.289731510304146}, mean_bright={'umbra': 0.0, 'penumbra': 151.75, 'quiet': 207.45}, sum_bright={'umbra': 0.0, 'penumbra': 607.0, 'quiet': 8298.0}, tilt_deg=48.27724221133542
20241031_024500_2048_HMIIF, G65, deg(lat/lon)=(-13.84, -66.24), deg(carr)=106.00, mu=0.368, area_px={'umbra': 9, 'penumbra': 28, 'total': 37}, area_MSH={'umbra': 4.24791792614656, 'penumbra': 13.21574465912263, 'total': 17.463662585269187}, mean_bright={'umbra': 110.44444444444444, 'penumbra': 153.07142857142858, 'quiet': 197.40287769784172}, sum_bright={'umbra': 994.0, 'penumbra': 4286.0, 'quiet': 27439.0}, tilt_deg=-60.39519368679821
20241031_024500_2048_HMIIF, G67, deg(lat/lon)=(-12.51, 3.48), deg(carr)=175.72, mu=0.954, area_px={'umbra': 4, 'penumbra': 52, 'total': 56}, area_MSH={'umbra': 0.7276894442311825, 'penumbra': 9.459962775005373, 'total': 10.187652219236554}, mean_bright={'umbra': 127.75, 'penumbra': 158.19230769230768, 'quiet': 188.94444444444446}, sum_bright={'umbra': 511.0, 'penumbra': 8226.0, 'quiet': 47614.0}, tilt_deg=-79.94291545873847
20241031_024500_2048_HMIIF, G69, deg(lat/lon)=(-11.82, 1.75), deg(carr)=173.99, mu=0.959, area_px={'umbra': 0, 'penumbra': 3, 'total': 3}, area_MSH={'umbra': 0.0, 'penumbra': 0.5430098333974737, 'total': 0.5430098333974737}, mean_bright={'umbra': 0.0, 'penumbra': 161.0, 'quiet': 195.33333333333334}, sum_bright={'umbra': 0.0, 'penumbra': 483.0, 'quiet': 7032.0}, tilt_deg=-20.27749647831771
20241031_024500_2048_HMIIF, G70, deg(lat/lon)=(-12.03, 12.20), deg(carr)=184.44, mu=0.936, area_px={'umbra': 0, 'penumbra': 3, 'total': 3}, area_MSH={'umbra': 0.0, 'penumbra': 0.5562610118270758, 'total': 0.5562610118270758}, mean_bright={'umbra': 0.0, 'penumbra': 159.66666666666666, 'quiet': 195.63888888888889}, sum_bright={'umbra': 0.0, 'penumbra': 479.0, 'quiet': 7043.0}, tilt_deg=33.046906066791394
20241031_024500_2048_HMIIF, G71, deg(lat/lon)=(-12.71, 32.00), deg(carr)=204.24, mu=0.806, area_px={'umbra': 0, 'penumbra': 3, 'total': 3}, area_MSH={'umbra': 0.0, 'penumbra': 0.6461982103245207, 'total': 0.6461982103245207}, mean_bright={'umbra': 0.0, 'penumbra': 158.33333333333334, 'quiet': 193.05405405405406}, sum_bright={'umbra': 0.0, 'penumbra': 475.0, 'quiet': 7143.0}, tilt_deg=35.6654899219823
20241031_024500_2048_HMIIF, G76, deg(lat/lon)=(-13.71, 4.87), deg(carr)=177.11, mu=0.946, area_px={'umbra': 0, 'penumbra': 3, 'total': 3}, area_MSH={'umbra': 0.0, 'penumbra': 0.5504385572114502, 'total': 0.5504385572114502}, mean_bright={'umbra': 0.0, 'penumbra': 163.66666666666666, 'quiet': 196.2173913043478}, sum_bright={'umbra': 0.0, 'penumbra': 491.0, 'quiet': 4513.0}, tilt_deg=-15.437490495923111
20241031_024500_2048_HMIIF, G77, deg(lat/lon)=(-13.87, 10.44), deg(carr)=182.68, mu=0.933, area_px={'umbra': 4, 'penumbra': 9, 'total': 13}, area_MSH={'umbra': 0.7445467216353893, 'penumbra': 1.6752301236796259, 'total': 2.419776845315015}, mean_bright={'umbra': 123.75, 'penumbra': 153.88888888888889, 'quiet': 192.4047619047619}, sum_bright={'umbra': 495.0, 'penumbra': 1385.0, 'quiet': 8081.0}, tilt_deg=-62.08716356103909
20241031_024500_2048_HMIIF, G78, deg(lat/lon)=(-14.20, 6.64), deg(carr)=178.88, mu=0.940, area_px={'umbra': 0, 'penumbra': 4, 'total': 4}, area_MSH={'umbra': 0.0, 'penumbra': 0.7384236456503253, 'total': 0.7384236456503253}, mean_bright={'umbra': 0.0, 'penumbra': 157.75, 'quiet': 192.07692307692307}, sum_bright={'umbra': 0.0, 'penumbra': 631.0, 'quiet': 7491.0}, tilt_deg=-29.31570453125327
